epoch,train_accuracy,test_accuracy,train_loss,test_loss,learning_rate
92,89.486,85.22,0.30397636971205394,0.4411551806330681,0.057045061596879186
93,89.64,85.3,0.30471943673270435,0.44327850624918935,0.056266661678215264
94,89.616,82.63,0.30176915895298617,0.5762081977725029,0.055486715554552306
95,89.79,84.58,0.2977202532007871,0.45050319463014604,0.05470541566592575
96,89.882,82.28,0.29451775790937723,0.5806834667921066,0.05392295478639229
97,89.816,83.83,0.2990221738472314,0.5064493894577027,0.05313952597646571
98,90.192,86.93,0.29177164440722114,0.390352823138237,0.05235532253548216
99,90.252,86.45,0.29071323306816615,0.4046273320913315,0.051570537953906447
100,90.374,87.59,0.28125158668783923,0.380326880812645,0.05078536586559106
101,90.38,86.46,0.2826308838622954,0.40010068044066427,0.050000000000000024
102,90.406,84.36,0.2801125245478452,0.5001613622903824,0.049214634134409
103,90.584,86.88,0.27705284263319374,0.4011150625348091,0.04842946204609361
104,90.664,85.22,0.27420567860231376,0.4576630204916,0.04764467746451789
105,90.732,88.43,0.26868123124779947,0.35115906089544296,0.046860474023534354
106,90.788,86.53,0.26873983926785266,0.41081403657793997,0.04607704521360778
107,91.02,86.84,0.26607660093652014,0.3976791346073151,0.04529458433407431
108,91.282,84.67,0.2587361039827242,0.49368257343769073,0.04451328444544776
109,91.064,87.76,0.2582472545640243,0.3664616146683693,0.04373333832178482
110,91.418,85.24,0.2521295683920536,0.45709235951304433,0.0429549384031209
111,91.266,88.25,0.25248283685168343,0.35528419971466063,0.042178276747988484
112,91.644,84.89,0.24360398229811808,0.4645203459262848,0.04140354498602954
113,91.664,87.15,0.24318242038759735,0.3871417538821697,0.0406309342707138
114,91.652,86.89,0.2419216972597115,0.3975410023331642,0.03986063523217441
115,91.672,86.92,0.2436092269161473,0.40161636009812357,0.039092837930172916
116,92.098,87.82,0.23202396054630695,0.3759530436992645,0.03832773180720475
117,92.062,88.18,0.2307741092827619,0.3459236647188664,0.037565505641757285
118,92.368,88.66,0.2224049508914618,0.3476696303486824,0.03680634750173138
119,92.306,86.72,0.2254404422000546,0.4335215349495411,0.036050444698038565
120,92.48,88.03,0.21853924340680433,0.3574921508133411,0.03529798373838483
121,92.514,88.01,0.22109098191303975,0.36351651459932327,0.03454915028125267
122,92.576,87.67,0.21379552175626731,0.3769401491433382,0.03380412909009255
123,92.692,89.71,0.21131065836571672,0.30853988930583,0.03306310398773545
124,92.702,87.35,0.2105253913708965,0.38823540315032007,0.03232625781103717
125,93.06,89.89,0.2019250104799295,0.30289081707596777,0.03159377236576613
126,93.082,89.46,0.20008049998670588,0.33543388344347475,0.030865828381745543
127,93.354,88.45,0.195322416475057,0.38764404103159905,0.03014260546826098
128,93.38,87.87,0.19171213059474135,0.38062523037195206,0.02942428206974458
129,93.21,89.12,0.19480283786078242,0.34285582646727564,0.028711035421746387
130,93.454,89.61,0.18863320367796646,0.31962706089019777,0.02800304150720426
131,93.568,87.75,0.18546254260232076,0.39373532190918925,0.02730047501302268
132,94.042,87.96,0.1768569584621493,0.3934851682186127,0.026603509286971357
133,93.974,89.22,0.17634147955366716,0.33726741164922713,0.025912316294914244
134,94.268,89.26,0.16826306939925378,0.33447536498308184,0.025227066578379632
135,94.264,87.36,0.16542134811277584,0.3948059891164303,0.024547929212481445
136,94.372,88.28,0.16353727147326141,0.3751385878026485,0.02387507176420257
137,94.452,89.74,0.16080001391984922,0.32045039378106593,0.023208660251050166
138,94.648,90.43,0.15503039497815435,0.29662573263049125,0.022548859100093414
139,94.748,90.56,0.15118061803529026,0.28302145197987555,0.021895831107393474
140,95.13,89.61,0.14503631699839822,0.33604585617780686,0.02124973739783608
141,95.116,89.87,0.1407293731923146,0.3273552533984184,0.02061073738537636
142,95.304,90.17,0.1367383630770018,0.3110408076643944,0.019978988733705814
143,95.132,90.24,0.138042789047865,0.3209215471148491,0.01935464731735118
144,95.264,90.51,0.13471585115813234,0.3095276748389006,0.018737867183214747
145,95.674,91.59,0.12352645138035649,0.26691079430282116,0.01812880051256552
146,95.842,91.28,0.12244912373173572,0.2767262503504753,0.017527597583490827
147,95.856,90.73,0.1215745708464509,0.3110571850091219,0.01693440673381742
148,96.08,90.4,0.11516193349076354,0.31487393386662005,0.016349374324511334
149,96.108,89.65,0.11105725403084322,0.3371269898861647,0.01577264470356557
150,96.312,90.23,0.10492247890900164,0.3182381200790405,0.01520436017038429
151,96.528,91.88,0.1013310453270936,0.27504428178071977,0.014644660940672632
152,96.486,91.86,0.10033383995504178,0.27625516675412654,0.01409368511184057
153,96.714,90.63,0.09568862622256016,0.30774601638317106,0.013551568628929438
154,97.092,91.67,0.08679976478180922,0.2725816459953785,0.013018445251069516
155,97.006,91.42,0.08640427017570151,0.2784532303363085,0.012494446518477026
156,97.118,91.1,0.08338634967041747,0.3088133892416954,0.011979701719998459
157,97.29,92.43,0.07862803560522054,0.25900006100535394,0.011474337861210548
158,97.426,91.55,0.07420080491934744,0.2774001295119524,0.010978479633083526
159,97.68,91.48,0.06965713252496841,0.28935108676552773,0.010492249381215483
160,97.828,92.01,0.06474128015139295,0.2759638464450836,0.010015767075645474
161,97.986,91.93,0.05961321567868828,0.2902128342539072,0.009549150281252637
162,98.022,92.36,0.057508875208590035,0.26102464221417904,0.00909251412874884
163,98.126,92.66,0.05597233653063779,0.2601258473098278,0.008645971286271918
164,98.348,92.2,0.049322916407976536,0.2802071161568165,0.008209631931586501
165,98.502,92.18,0.04422472408422462,0.2726879119873047,0.0077836037248992605
166,98.488,92.37,0.04568389734572462,0.2767122036218643,0.0073679917822954055
167,98.662,92.51,0.040192989324031356,0.27465117566287517,0.006962898649802815
168,98.798,92.9,0.03682822522723957,0.2531750198453665,0.006568424278090438
169,98.876,92.16,0.0329449053834695,0.28531385749578475,0.006184665997806824
170,99.048,93.06,0.028742355891191364,0.25750211052596567,0.00581171849556533
171,99.088,93.15,0.027863962133355496,0.25943406485021114,0.0054496737905816136
172,99.238,93.03,0.023555740283544905,0.2627877823263407,0.005098621211969226
173,99.276,93.36,0.02252206683475667,0.2567298761755228,0.004758647376699035
174,99.43,93.45,0.018760223326313753,0.26512989588081837,0.00442983616822775
175,99.508,93.51,0.01687246284243958,0.25380633898079397,0.004112268715800957
176,99.506,93.54,0.015568917044355056,0.2552876717597246,0.003806023374435677
177,99.656,93.75,0.012021390678625449,0.2608550813049078,0.003511175705587435
178,99.656,93.95,0.011897211846457246,0.24589483868330717,0.0032277984585066333
179,99.752,93.81,0.009962548524119874,0.2519351827725768,0.002955961552288729
180,99.768,93.74,0.008737098613647921,0.248802422657609,0.0026957320586227366
181,99.792,93.69,0.007611330720516222,0.2548838210850954,0.002447174185242325
182,99.784,94.02,0.007720753713540704,0.24453645173460245,0.0022103492600834954
183,99.85,93.87,0.0062841350308564655,0.2527595841512084,0.0019853157161528537
184,99.868,93.96,0.005443503607518238,0.2473790585808456,0.001772129077110103
185,99.872,93.85,0.005020804645325703,0.24790631597861648,0.0015708419435684529
186,99.92,93.99,0.0037983846605059873,0.25356079671531917,0.0013815039801161732
187,99.902,94.02,0.004135261773300903,0.25132815927267077,0.0012041619030626347
188,99.912,94.01,0.004417684571275635,0.25013953492045404,0.0010388594689117077
189,99.938,93.91,0.00315912097187527,0.24815286464989186,0.0008856374635655645
190,99.942,94.1,0.0033786456476387274,0.2504611248150468,0.000744533692261307
191,99.942,94.1,0.0030774556328435343,0.2448616949096322,0.0006155829702431174
192,99.95,94.14,0.0031339337687839365,0.24674641460180283,0.0004988171141721235
193,99.934,94.11,0.003044517661082794,0.24536939583718775,0.00039426493427611206
194,99.964,94.16,0.002563347319906811,0.244696453101933,0.00030195222724102046
195,99.948,94.13,0.002697610091912272,0.24639081582427025,0.00022190176984600036
196,99.942,94.13,0.0028722613623849286,0.24595488160848616,0.00015413331334360192
197,99.96,94.19,0.002561258622850089,0.24479741245508194,9.866357858642213e-05
198,99.952,94.12,0.002545350119727604,0.24514507599174976,5.5506251901504864e-05
199,99.964,94.16,0.0026406742642214403,0.24682400889694692,2.4671981713420017e-05
200,99.96,94.23,0.00274340216698044,0.24424720868468286,6.168375916970619e-06
