epoch,train_accuracy,test_accuracy,train_loss,test_loss,learning_rate
1,20.958365234375,32.24,2.1455368599318483,1.7996320843696594,0.1
2,31.5239453125,38.82,1.8712001752365581,1.5995846509933471,0.09999725846827562
3,40.197345703125,55.5,1.6662356944950036,1.2152268207073211,0.09998903417374229
4,40.37703515625,54.1,1.6758879843880148,1.2678886771202087,0.0999753280182866
5,48.126828125,59.44,1.5017881713559866,1.140000301003456,0.09995614150494293
6,52.181283203125,63.86,1.40688797107438,1.0098995304107665,0.0999314767377287
7,56.56271484375,69.16,1.2858746390208564,0.9063042032718659,0.09990133642141359
8,59.41375390625,66.38,1.218246564383397,0.9631082224845886,0.0998657238612229
9,59.710603515625,67.92,1.2209348190775917,0.927436380982399,0.09982464296247523
10,61.3728125,71.48,1.1686353270355088,0.8712343615293503,0.099778098230154
11,61.783353515625,73.31,1.1638490950969784,0.7920452988147736,0.09972609476841367
12,62.9779375,73.52,1.132602740965231,0.7765783500671387,0.09966863828001983
13,64.074625,76.08,1.0943478426664992,0.7116137418150902,0.09960573506572391
14,64.010833984375,76.4,1.1061624181849876,0.7256534296274185,0.09953739202357219
15,63.18363671875,78.3,1.1297917409473672,0.6629918506741523,0.09946361664814943
16,63.19722265625,73.23,1.1154418892567726,0.7958477610349655,0.0993844170297569
17,65.527349609375,71.01,1.0442906520555697,0.8786389476060867,0.09929980185352526
18,65.9585546875,78.91,1.0507302065487103,0.6315085950493813,0.0992097803984621
19,65.969861328125,79.81,1.0479693719950478,0.6311433011293411,0.09911436253643445
20,67.53390625,67.36,0.9983169886919544,0.9517967903614044,0.09901355873108611
21,66.8431875,78.37,1.0194966658911742,0.6500018185377121,0.09890738003669029
22,66.94355078125,78.07,1.0122950928442924,0.6951798862218856,0.09879583809693737
23,66.791693359375,76.11,1.0106054729665332,0.7169080010056496,0.09867894514365802
24,67.219861328125,72.99,0.9937806971695112,0.8137843865156174,0.09855671399548181
25,68.049505859375,80.33,0.9805129832776306,0.6238882240653038,0.09842915805643157
26,66.710375,79.15,1.0173524700467238,0.6489068168401718,0.09829629131445343
27,67.65983203125,81.19,0.9890077233771839,0.6125357487797737,0.09815812833988292
28,67.9378828125,75.74,0.9835555788196261,0.7258376604318619,0.09801468428384717
29,68.5261640625,81.59,0.9614893385516409,0.544615374803543,0.09786597487660338
30,68.84630078125,77.56,0.9620596526376427,0.6826805451512337,0.09771201642581387
31,68.091689453125,81.71,0.9725015152750722,0.5639863961935043,0.09755282581475772
32,68.74257421875,79.48,0.9665809792021046,0.6260867321491241,0.09738842050047931
33,68.302640625,71.53,0.9694123079862131,0.8503534817695617,0.09721881851187408
34,68.8042265625,77.8,0.9606263371532225,0.7014473029971122,0.0970440384477113
35,69.5652578125,80.48,0.9349419697166403,0.5883921694755554,0.0968640994745946
36,67.766169921875,76.17,0.9926138028616796,0.7304089069366455,0.0966790213248601
37,69.94913671875,75.4,0.9269197499355697,0.7207153645157814,0.09648882429441259
38,68.80763671875,82.9,0.9592680585048997,0.5324532717466355,0.09629352924049978
39,70.16482421875,79.82,0.9213579758201413,0.6330994907021522,0.09609315757942506
